GID	DOI	DOI_GLIS_url
174286	"10.18730/F50E3"	"https://ssl.fao.org/glis/doi/10.18730/F50E3"
174314	"10.18730/F51AZ"	"https://ssl.fao.org/glis/doi/10.18730/F51AZ"
174321	"10.18730/F51H1"	"https://ssl.fao.org/glis/doi/10.18730/F51H1"
174323	"10.18730/F51K3"	"https://ssl.fao.org/glis/doi/10.18730/F51K3"
174327	"10.18730/F51Q7"	"https://ssl.fao.org/glis/doi/10.18730/F51Q7"
174353	"10.18730/F52H~"	"https://ssl.fao.org/glis/doi/10.18730/F52H~"
174355	"10.18730/F52K="	"https://ssl.fao.org/glis/doi/10.18730/F52K="
174356	"10.18730/F52MU"	"https://ssl.fao.org/glis/doi/10.18730/F52MU"
177343	"10.18730/CK0Y4"	"https://ssl.fao.org/glis/doi/10.18730/CK0Y4"
180020	"10.18730/F4RB3"	"https://ssl.fao.org/glis/doi/10.18730/F4RB3"
187893	"10.18730/DAYXN"	"https://ssl.fao.org/glis/doi/10.18730/DAYXN"
188408	"10.18730/DBESB"	"https://ssl.fao.org/glis/doi/10.18730/DBESB"
190663	"10.18730/DD9RB"	"https://ssl.fao.org/glis/doi/10.18730/DD9RB"
190768	"10.18730/DDBN="	"https://ssl.fao.org/glis/doi/10.18730/DDBN="
191064	"10.18730/DH81K"	"https://ssl.fao.org/glis/doi/10.18730/DH81K"
191498	"10.18730/DHNK9"	"https://ssl.fao.org/glis/doi/10.18730/DHNK9"
191657	"10.18730/DHTJM"	"https://ssl.fao.org/glis/doi/10.18730/DHTJM"
191929	"10.18730/DJ33$"	"https://ssl.fao.org/glis/doi/10.18730/DJ33$"
192155	"10.18730/DJA51"	"https://ssl.fao.org/glis/doi/10.18730/DJA51"
192231	"10.18730/DJCH3"	"https://ssl.fao.org/glis/doi/10.18730/DJCH3"
192243	"10.18730/DJCXF"	"https://ssl.fao.org/glis/doi/10.18730/DJCXF"
193215	"10.18730/DE6NB"	"https://ssl.fao.org/glis/doi/10.18730/DE6NB"
193376	"10.18730/DEBPR"	"https://ssl.fao.org/glis/doi/10.18730/DEBPR"
193476	"10.18730/DEETD"	"https://ssl.fao.org/glis/doi/10.18730/DEETD"
193665	"10.18730/DEMQH"	"https://ssl.fao.org/glis/doi/10.18730/DEMQH"
193843	"10.18730/DET9A"	"https://ssl.fao.org/glis/doi/10.18730/DET9A"
193993	"10.18730/DEYZC"	"https://ssl.fao.org/glis/doi/10.18730/DEYZC"
194004	"10.18730/DEZAQ"	"https://ssl.fao.org/glis/doi/10.18730/DEZAQ"
194007	"10.18730/DEZDT"	"https://ssl.fao.org/glis/doi/10.18730/DEZDT"
194629	"10.18730/DFJVK"	"https://ssl.fao.org/glis/doi/10.18730/DFJVK"
194655	"10.18730/DFKN8"	"https://ssl.fao.org/glis/doi/10.18730/DFKN8"
194656	"10.18730/DFKP9"	"https://ssl.fao.org/glis/doi/10.18730/DFKP9"
195419	"10.18730/DGBH*"	"https://ssl.fao.org/glis/doi/10.18730/DGBH*"
195794	"10.18730/DGQ80"	"https://ssl.fao.org/glis/doi/10.18730/DGQ80"
196079	"10.18730/DH05T"	"https://ssl.fao.org/glis/doi/10.18730/DH05T"
197187	"10.18730/BHSXV"	"https://ssl.fao.org/glis/doi/10.18730/BHSXV"
206741	"10.18730/CWN8W"	"https://ssl.fao.org/glis/doi/10.18730/CWN8W"
214589	"10.18730/BG4X~"	"https://ssl.fao.org/glis/doi/10.18730/BG4X~"
217385	"10.18730/BJJ0N"	"https://ssl.fao.org/glis/doi/10.18730/BJJ0N"
217451	"10.18730/BG565"	"https://ssl.fao.org/glis/doi/10.18730/BG565"
217562	"10.18730/BG543"	"https://ssl.fao.org/glis/doi/10.18730/BG543"
217726	"10.18730/BHRBE"	"https://ssl.fao.org/glis/doi/10.18730/BHRBE"
217743	"10.18730/BHAED"	"https://ssl.fao.org/glis/doi/10.18730/BHAED"
217745	"10.18730/BRNFQ"	"https://ssl.fao.org/glis/doi/10.18730/BRNFQ"
217748	"10.18730/BKZAW"	"https://ssl.fao.org/glis/doi/10.18730/BKZAW"
217754	"10.18730/BHACB"	"https://ssl.fao.org/glis/doi/10.18730/BHACB"
217777	"10.18730/BRNEP"	"https://ssl.fao.org/glis/doi/10.18730/BRNEP"
218554	"10.18730/BH9QV"	"https://ssl.fao.org/glis/doi/10.18730/BH9QV"
218678	"10.18730/BHCD2"	"https://ssl.fao.org/glis/doi/10.18730/BHCD2"
218794	"10.18730/BRN5D"	"https://ssl.fao.org/glis/doi/10.18730/BRN5D"
220384	"10.18730/BG576"	"https://ssl.fao.org/glis/doi/10.18730/BG576"
220399	"10.18730/BG4QV"	"https://ssl.fao.org/glis/doi/10.18730/BG4QV"
221603	"10.18730/DKC4F"	"https://ssl.fao.org/glis/doi/10.18730/DKC4F"
221623	"10.18730/DKCR="	"https://ssl.fao.org/glis/doi/10.18730/DKCR="
221692	"10.18730/DKBJ$"	"https://ssl.fao.org/glis/doi/10.18730/DKBJ$"
222344	"10.18730/BFZXN"	"https://ssl.fao.org/glis/doi/10.18730/BFZXN"
222353	"10.18730/BXHNT"	"https://ssl.fao.org/glis/doi/10.18730/BXHNT"
222360	"10.18730/BC4J~"	"https://ssl.fao.org/glis/doi/10.18730/BC4J~"
222371	"10.18730/BFZQF"	"https://ssl.fao.org/glis/doi/10.18730/BFZQF"
222375	"10.18730/BF59M"	"https://ssl.fao.org/glis/doi/10.18730/BF59M"
222379	"10.18730/BE947"	"https://ssl.fao.org/glis/doi/10.18730/BE947"
222391	"10.18730/BXHQW"	"https://ssl.fao.org/glis/doi/10.18730/BXHQW"
222397	"No DOI assigned"	"No DOI assigned"
222403	"10.18730/BXHSY"	"https://ssl.fao.org/glis/doi/10.18730/BXHSY"
222409	"10.18730/BXHV*"	"https://ssl.fao.org/glis/doi/10.18730/BXHV*"
222415	"10.18730/BG7C1"	"https://ssl.fao.org/glis/doi/10.18730/BG7C1"
222439	"10.18730/B3FXQ"	"https://ssl.fao.org/glis/doi/10.18730/B3FXQ"
222445	"10.18730/BG32B"	"https://ssl.fao.org/glis/doi/10.18730/BG32B"
222478	"10.18730/BFF0="	"https://ssl.fao.org/glis/doi/10.18730/BFF0="
222490	"10.18730/BFKFY"	"https://ssl.fao.org/glis/doi/10.18730/BFKFY"
222492	"10.18730/BHBNF"	"https://ssl.fao.org/glis/doi/10.18730/BHBNF"
222508	"10.18730/BXHTZ"	"https://ssl.fao.org/glis/doi/10.18730/BXHTZ"
222521	"10.18730/BMN8V"	"https://ssl.fao.org/glis/doi/10.18730/BMN8V"
222552	"10.18730/BXHRX"	"https://ssl.fao.org/glis/doi/10.18730/BXHRX"
222567	"10.18730/BG03V"	"https://ssl.fao.org/glis/doi/10.18730/BG03V"
222586	"10.18730/BEP8M"	"https://ssl.fao.org/glis/doi/10.18730/BEP8M"
222606	"10.18730/BG8J2"	"https://ssl.fao.org/glis/doi/10.18730/BG8J2"
222693	"10.18730/BHS20"	"https://ssl.fao.org/glis/doi/10.18730/BHS20"
223719	"10.18730/DKEST"	"https://ssl.fao.org/glis/doi/10.18730/DKEST"
223780	"10.18730/DKGPD"	"https://ssl.fao.org/glis/doi/10.18730/DKGPD"
223822	"10.18730/DKJ0J"	"https://ssl.fao.org/glis/doi/10.18730/DKJ0J"
223826	"10.18730/DKJ4P"	"https://ssl.fao.org/glis/doi/10.18730/DKJ4P"
223828	"10.18730/DKJ6R"	"https://ssl.fao.org/glis/doi/10.18730/DKJ6R"
223878	"10.18730/DKKR0"	"https://ssl.fao.org/glis/doi/10.18730/DKKR0"
225130	"10.18730/DKMT$"	"https://ssl.fao.org/glis/doi/10.18730/DKMT$"
225138	"10.18730/DKN03"	"https://ssl.fao.org/glis/doi/10.18730/DKN03"
225141	"10.18730/DKN36"	"https://ssl.fao.org/glis/doi/10.18730/DKN36"
227818	"10.18730/F4RPE"	"https://ssl.fao.org/glis/doi/10.18730/F4RPE"
230362	"10.18730/CTVM$"	"https://ssl.fao.org/glis/doi/10.18730/CTVM$"
239889	"No DOI assigned"	"No DOI assigned"
242404	"10.18730/CDWN1"	"https://ssl.fao.org/glis/doi/10.18730/CDWN1"
243960	"10.18730/E0CZ$"	"https://ssl.fao.org/glis/doi/10.18730/E0CZ$"
244985	"No DOI assigned"	"No DOI assigned"
245012	"No DOI assigned"	"No DOI assigned"
254574	"10.18730/CPVXH"	"https://ssl.fao.org/glis/doi/10.18730/CPVXH"
255750	"10.18730/CR3NZ"	"https://ssl.fao.org/glis/doi/10.18730/CR3NZ"
255990	"10.18730/CRCGJ"	"https://ssl.fao.org/glis/doi/10.18730/CRCGJ"
256671	"10.18730/CS2PS"	"https://ssl.fao.org/glis/doi/10.18730/CS2PS"
264560	"No DOI assigned"	"No DOI assigned"
266720	"10.18730/DM9AR"	"https://ssl.fao.org/glis/doi/10.18730/DM9AR"
268825	"10.18730/BH6CZ"	"https://ssl.fao.org/glis/doi/10.18730/BH6CZ"
268832	"10.18730/BHXQ1"	"https://ssl.fao.org/glis/doi/10.18730/BHXQ1"
268836	"10.18730/BMNE~"	"https://ssl.fao.org/glis/doi/10.18730/BMNE~"
268922	"10.18730/BJK0G"	"https://ssl.fao.org/glis/doi/10.18730/BJK0G"
269000	"10.18730/BHNBX"	"https://ssl.fao.org/glis/doi/10.18730/BHNBX"
270393	"10.18730/BHBPG"	"https://ssl.fao.org/glis/doi/10.18730/BHBPG"
270402	"10.18730/BHC2W"	"https://ssl.fao.org/glis/doi/10.18730/BHC2W"
270406	"10.18730/BHC5Z"	"https://ssl.fao.org/glis/doi/10.18730/BHC5Z"
270428	"10.18730/BHC3X"	"https://ssl.fao.org/glis/doi/10.18730/BHC3X"
270453	"10.18730/BHCAU"	"https://ssl.fao.org/glis/doi/10.18730/BHCAU"
270463	"10.18730/BHC6*"	"https://ssl.fao.org/glis/doi/10.18730/BHC6*"
270484	"10.18730/BFZPE"	"https://ssl.fao.org/glis/doi/10.18730/BFZPE"
270518	"10.18730/BHBQH"	"https://ssl.fao.org/glis/doi/10.18730/BHBQH"
270559	"10.18730/BHBWP"	"https://ssl.fao.org/glis/doi/10.18730/BHBWP"
270624	"10.18730/BHBSK"	"https://ssl.fao.org/glis/doi/10.18730/BHBSK"
270639	"10.18730/BHCB0"	"https://ssl.fao.org/glis/doi/10.18730/BHCB0"
270673	"10.18730/BPM88"	"https://ssl.fao.org/glis/doi/10.18730/BPM88"
271579	"10.18730/BHBRJ"	"https://ssl.fao.org/glis/doi/10.18730/BHBRJ"
271590	"10.18730/BFZRG"	"https://ssl.fao.org/glis/doi/10.18730/BFZRG"
283634	"10.18730/DNDF$"	"https://ssl.fao.org/glis/doi/10.18730/DNDF$"
284127	"10.18730/DNVXF"	"https://ssl.fao.org/glis/doi/10.18730/DNVXF"
292703	"10.18730/BJ3M5"	"https://ssl.fao.org/glis/doi/10.18730/BJ3M5"
292717	"10.18730/BHSB9"	"https://ssl.fao.org/glis/doi/10.18730/BHSB9"
292907	"10.18730/BHQEP"	"https://ssl.fao.org/glis/doi/10.18730/BHQEP"
293338	"10.18730/F2VXY"	"https://ssl.fao.org/glis/doi/10.18730/F2VXY"
294614	"10.18730/BH9RW"	"https://ssl.fao.org/glis/doi/10.18730/BH9RW"
294670	"10.18730/BJ30P"	"https://ssl.fao.org/glis/doi/10.18730/BJ30P"
294705	"10.18730/BH9JP"	"https://ssl.fao.org/glis/doi/10.18730/BH9JP"
294724	"10.18730/BMNBY"	"https://ssl.fao.org/glis/doi/10.18730/BMNBY"
294745	"10.18730/BGZW8"	"https://ssl.fao.org/glis/doi/10.18730/BGZW8"
294818	"10.18730/BH9X~"	"https://ssl.fao.org/glis/doi/10.18730/BH9X~"
294834	"10.18730/BRN3B"	"https://ssl.fao.org/glis/doi/10.18730/BRN3B"
294881	"10.18730/BH9Y$"	"https://ssl.fao.org/glis/doi/10.18730/BH9Y$"
294897	"10.18730/BH9Z="	"https://ssl.fao.org/glis/doi/10.18730/BH9Z="
294910	"10.18730/BHA0U"	"https://ssl.fao.org/glis/doi/10.18730/BHA0U"
294940	"10.18730/BHA10"	"https://ssl.fao.org/glis/doi/10.18730/BHA10"
295026	"10.18730/BJHQC"	"https://ssl.fao.org/glis/doi/10.18730/BJHQC"
295091	"10.18730/BHSDB"	"https://ssl.fao.org/glis/doi/10.18730/BHSDB"
295146	"10.18730/BK4W~"	"https://ssl.fao.org/glis/doi/10.18730/BK4W~"
295190	"10.18730/BM00D"	"https://ssl.fao.org/glis/doi/10.18730/BM00D"
295191	"10.18730/BM01E"	"https://ssl.fao.org/glis/doi/10.18730/BM01E"
295261	"10.18730/BG4TY"	"https://ssl.fao.org/glis/doi/10.18730/BG4TY"
295296	"10.18730/BHRZ$"	"https://ssl.fao.org/glis/doi/10.18730/BHRZ$"
295788	"10.18730/BHS0="	"https://ssl.fao.org/glis/doi/10.18730/BHS0="
297223	"10.18730/BJK3K"	"https://ssl.fao.org/glis/doi/10.18730/BJK3K"
297258	"10.18730/BC1RH"	"https://ssl.fao.org/glis/doi/10.18730/BC1RH"
297260	"10.18730/BMND*"	"https://ssl.fao.org/glis/doi/10.18730/BMND*"
304136	"10.18730/FCY0E"	"https://ssl.fao.org/glis/doi/10.18730/FCY0E"
304660	"10.18730/F4JYF"	"https://ssl.fao.org/glis/doi/10.18730/F4JYF"
305029	"10.18730/B2DEY"	"https://ssl.fao.org/glis/doi/10.18730/B2DEY"
308127	"10.18730/CD3QH"	"https://ssl.fao.org/glis/doi/10.18730/CD3QH"
308162	"10.18730/CD50N"	"https://ssl.fao.org/glis/doi/10.18730/CD50N"
308163	"10.18730/CD51P"	"https://ssl.fao.org/glis/doi/10.18730/CD51P"
308178	"10.18730/CD5G0"	"https://ssl.fao.org/glis/doi/10.18730/CD5G0"
308489	"10.18730/CCXD0"	"https://ssl.fao.org/glis/doi/10.18730/CCXD0"
318318	"10.18730/CE2XG"	"https://ssl.fao.org/glis/doi/10.18730/CE2XG"
319000	"10.18730/CF08Y"	"https://ssl.fao.org/glis/doi/10.18730/CF08Y"
319465	"10.18730/CFNA1"	"https://ssl.fao.org/glis/doi/10.18730/CFNA1"
320597	"10.18730/DMKHJ"	"https://ssl.fao.org/glis/doi/10.18730/DMKHJ"
320849	"10.18730/BHS1U"	"https://ssl.fao.org/glis/doi/10.18730/BHS1U"
321024	"10.18730/C29D="	"https://ssl.fao.org/glis/doi/10.18730/C29D="
321131	"10.18730/BG50U"	"https://ssl.fao.org/glis/doi/10.18730/BG50U"
321397	"10.18730/BG5ZY"	"https://ssl.fao.org/glis/doi/10.18730/BG5ZY"
321487	"10.18730/BG6YR"	"https://ssl.fao.org/glis/doi/10.18730/BG6YR"
321614	"10.18730/BM04H"	"https://ssl.fao.org/glis/doi/10.18730/BM04H"
321822	"10.18730/BHSFD"	"https://ssl.fao.org/glis/doi/10.18730/BHSFD"
321833	"10.18730/BHSHF"	"https://ssl.fao.org/glis/doi/10.18730/BHSHF"
321840	"10.18730/BHSWT"	"https://ssl.fao.org/glis/doi/10.18730/BHSWT"
323172	"10.18730/BHS53"	"https://ssl.fao.org/glis/doi/10.18730/BHS53"
324377	"10.18730/BHBTM"	"https://ssl.fao.org/glis/doi/10.18730/BHBTM"
324452	"10.18730/BJK2J"	"https://ssl.fao.org/glis/doi/10.18730/BJK2J"
324715	"10.18730/BHC4Y"	"https://ssl.fao.org/glis/doi/10.18730/BHC4Y"
324847	"10.18730/BHCF4"	"https://ssl.fao.org/glis/doi/10.18730/BHCF4"
324966	"10.18730/BXHMS"	"https://ssl.fao.org/glis/doi/10.18730/BXHMS"
325168	"10.18730/BHXY8"	"https://ssl.fao.org/glis/doi/10.18730/BHXY8"
325179	"10.18730/BHY4E"	"https://ssl.fao.org/glis/doi/10.18730/BHY4E"
325190	"10.18730/BHYER"	"https://ssl.fao.org/glis/doi/10.18730/BHYER"
326413	"10.18730/BRNBK"	"https://ssl.fao.org/glis/doi/10.18730/BRNBK"
327426	"10.18730/BRT3Q"	"https://ssl.fao.org/glis/doi/10.18730/BRT3Q"
328961	"10.18730/BP7D4"	"https://ssl.fao.org/glis/doi/10.18730/BP7D4"
336643	"10.18730/CH0NK"	"https://ssl.fao.org/glis/doi/10.18730/CH0NK"
338143	"10.18730/CK3QK"	"https://ssl.fao.org/glis/doi/10.18730/CK3QK"
341985	"10.18730/BJJ1P"	"https://ssl.fao.org/glis/doi/10.18730/BJJ1P"
342090	"10.18730/BHS42"	"https://ssl.fao.org/glis/doi/10.18730/BHS42"
342202	"10.18730/BHP3G"	"https://ssl.fao.org/glis/doi/10.18730/BHP3G"
342218	"10.18730/BHS75"	"https://ssl.fao.org/glis/doi/10.18730/BHS75"
342231	"10.18730/BHS86"	"https://ssl.fao.org/glis/doi/10.18730/BHS86"
342253	"10.18730/BK4V*"	"https://ssl.fao.org/glis/doi/10.18730/BK4V*"
342263	"10.18730/BHSA8"	"https://ssl.fao.org/glis/doi/10.18730/BHSA8"
342284	"10.18730/BHA32"	"https://ssl.fao.org/glis/doi/10.18730/BHA32"
342294	"10.18730/BHA43"	"https://ssl.fao.org/glis/doi/10.18730/BHA43"
342325	"10.18730/BHA54"	"https://ssl.fao.org/glis/doi/10.18730/BHA54"
342336	"10.18730/BHSEC"	"https://ssl.fao.org/glis/doi/10.18730/BHSEC"
342374	"10.18730/BHSPM"	"https://ssl.fao.org/glis/doi/10.18730/BHSPM"
343215	"10.18730/BHSMJ"	"https://ssl.fao.org/glis/doi/10.18730/BHSMJ"
345434	"10.18730/B2NEV"	"https://ssl.fao.org/glis/doi/10.18730/B2NEV"
345692	"10.18730/BG2M$"	"https://ssl.fao.org/glis/doi/10.18730/BG2M$"
346013	"No DOI assigned"	"No DOI assigned"
346047	"10.18730/BJK6P"	"https://ssl.fao.org/glis/doi/10.18730/BJK6P"
346095	"10.18730/BEXAR"	"https://ssl.fao.org/glis/doi/10.18730/BEXAR"
346148	"10.18730/BHXK$"	"https://ssl.fao.org/glis/doi/10.18730/BHXK$"
346153	"10.18730/BHXM="	"https://ssl.fao.org/glis/doi/10.18730/BHXM="
346168	"10.18730/BHXNU"	"https://ssl.fao.org/glis/doi/10.18730/BHXNU"
346189	"10.18730/BHXR2"	"https://ssl.fao.org/glis/doi/10.18730/BHXR2"
346200	"10.18730/BJK4M"	"https://ssl.fao.org/glis/doi/10.18730/BJK4M"
346212	"10.18730/BHXS3"	"https://ssl.fao.org/glis/doi/10.18730/BHXS3"
346227	"10.18730/BHXT4"	"https://ssl.fao.org/glis/doi/10.18730/BHXT4"
346247	"10.18730/BHBZS"	"https://ssl.fao.org/glis/doi/10.18730/BHBZS"
346260	"10.18730/BHXW6"	"https://ssl.fao.org/glis/doi/10.18730/BHXW6"
346294	"10.18730/BHY1B"	"https://ssl.fao.org/glis/doi/10.18730/BHY1B"
346303	"10.18730/BHY2C"	"https://ssl.fao.org/glis/doi/10.18730/BHY2C"
346370	"10.18730/BHY6G"	"https://ssl.fao.org/glis/doi/10.18730/BHY6G"
346394	"10.18730/BHY7H"	"https://ssl.fao.org/glis/doi/10.18730/BHY7H"
346403	"10.18730/BHY8J"	"https://ssl.fao.org/glis/doi/10.18730/BHY8J"
346413	"10.18730/BHY9K"	"https://ssl.fao.org/glis/doi/10.18730/BHY9K"
346421	"10.18730/BHYBN"	"https://ssl.fao.org/glis/doi/10.18730/BHYBN"
346459	"10.18730/BMNF$"	"https://ssl.fao.org/glis/doi/10.18730/BMNF$"
346479	"10.18730/BHYCP"	"https://ssl.fao.org/glis/doi/10.18730/BHYCP"
346493	"10.18730/BMNG="	"https://ssl.fao.org/glis/doi/10.18730/BMNG="
346528	"10.18730/BHW9X"	"https://ssl.fao.org/glis/doi/10.18730/BHW9X"
353782	"10.18730/BMNAX"	"https://ssl.fao.org/glis/doi/10.18730/BMNAX"
355408	"10.18730/BHSGE"	"https://ssl.fao.org/glis/doi/10.18730/BHSGE"
355411	"10.18730/BHSQN"	"https://ssl.fao.org/glis/doi/10.18730/BHSQN"
357632	"10.18730/F5A5J"	"https://ssl.fao.org/glis/doi/10.18730/F5A5J"
358060	"10.18730/BJHZM"	"https://ssl.fao.org/glis/doi/10.18730/BJHZM"
358192	"10.18730/BK683"	"https://ssl.fao.org/glis/doi/10.18730/BK683"
358209	"10.18730/BHYFS"	"https://ssl.fao.org/glis/doi/10.18730/BHYFS"
358856	"10.18730/BJHM9"	"https://ssl.fao.org/glis/doi/10.18730/BJHM9"
358886	"10.18730/BHR7A"	"https://ssl.fao.org/glis/doi/10.18730/BHR7A"
359354	"10.18730/BHSRP"	"https://ssl.fao.org/glis/doi/10.18730/BHSRP"
367751	"10.18730/BJHNA"	"https://ssl.fao.org/glis/doi/10.18730/BJHNA"
367789	"10.18730/BJHSE"	"https://ssl.fao.org/glis/doi/10.18730/BJHSE"
368747	"10.18730/BJHH6"	"https://ssl.fao.org/glis/doi/10.18730/BJHH6"
369564	"10.18730/BHS64"	"https://ssl.fao.org/glis/doi/10.18730/BHS64"
369670	"10.18730/BK511"	"https://ssl.fao.org/glis/doi/10.18730/BK511"
369673	"10.18730/BH9PT"	"https://ssl.fao.org/glis/doi/10.18730/BH9PT"
369679	"10.18730/BJHPB"	"https://ssl.fao.org/glis/doi/10.18730/BJHPB"
369682	"10.18730/BHSCA"	"https://ssl.fao.org/glis/doi/10.18730/BHSCA"
373045	"10.18730/BK5JJ"	"https://ssl.fao.org/glis/doi/10.18730/BK5JJ"
373101	"10.18730/BK4Y="	"https://ssl.fao.org/glis/doi/10.18730/BK4Y="
373733	"10.18730/DRMZG"	"https://ssl.fao.org/glis/doi/10.18730/DRMZG"
374438	"10.18730/DS5P~"	"https://ssl.fao.org/glis/doi/10.18730/DS5P~"
374517	"10.18730/DS873"	"https://ssl.fao.org/glis/doi/10.18730/DS873"
375088	"10.18730/DSSVC"	"https://ssl.fao.org/glis/doi/10.18730/DSSVC"
375089	"10.18730/DSSWD"	"https://ssl.fao.org/glis/doi/10.18730/DSSWD"
375237	"10.18730/DSYDA"	"https://ssl.fao.org/glis/doi/10.18730/DSYDA"
375241	"10.18730/DSYGD"	"https://ssl.fao.org/glis/doi/10.18730/DSYGD"
375245	"10.18730/DSYMH"	"https://ssl.fao.org/glis/doi/10.18730/DSYMH"
375277	"10.18730/DSZMC"	"https://ssl.fao.org/glis/doi/10.18730/DSZMC"
375280	"10.18730/DSZQF"	"https://ssl.fao.org/glis/doi/10.18730/DSZQF"
375284	"10.18730/DSZVK"	"https://ssl.fao.org/glis/doi/10.18730/DSZVK"
376718	"10.18730/BJHYK"	"https://ssl.fao.org/glis/doi/10.18730/BJHYK"
376770	"10.18730/B6R0R"	"https://ssl.fao.org/glis/doi/10.18730/B6R0R"
376790	"10.18730/BJ33S"	"https://ssl.fao.org/glis/doi/10.18730/BJ33S"
376804	"10.18730/BJ37X"	"https://ssl.fao.org/glis/doi/10.18730/BJ37X"
377165	"10.18730/BJHWH"	"https://ssl.fao.org/glis/doi/10.18730/BJHWH"
377191	"10.18730/BH9KQ"	"https://ssl.fao.org/glis/doi/10.18730/BH9KQ"
377246	"10.18730/BHSJG"	"https://ssl.fao.org/glis/doi/10.18730/BHSJG"
377276	"10.18730/BHSNK"	"https://ssl.fao.org/glis/doi/10.18730/BHSNK"
385942	"10.18730/BRD7J"	"https://ssl.fao.org/glis/doi/10.18730/BRD7J"
389183	"10.18730/BHY0A"	"https://ssl.fao.org/glis/doi/10.18730/BHY0A"
390604	"10.18730/BHSSQ"	"https://ssl.fao.org/glis/doi/10.18730/BHSSQ"
390845	"10.18730/BHABA"	"https://ssl.fao.org/glis/doi/10.18730/BHABA"
390866	"10.18730/BH9FK"	"https://ssl.fao.org/glis/doi/10.18730/BH9FK"
390895	"10.18730/BHXZ9"	"https://ssl.fao.org/glis/doi/10.18730/BHXZ9"
390966	"10.18730/BJKCW"	"https://ssl.fao.org/glis/doi/10.18730/BJKCW"
391721	"10.18730/BJ36W"	"https://ssl.fao.org/glis/doi/10.18730/BJ36W"
391994	"10.18730/BMQQ*"	"https://ssl.fao.org/glis/doi/10.18730/BMQQ*"
392036	"10.18730/BHAHG"	"https://ssl.fao.org/glis/doi/10.18730/BHAHG"
392884	"10.18730/BHA76"	"https://ssl.fao.org/glis/doi/10.18730/BHA76"
392956	"10.18730/BH9GM"	"https://ssl.fao.org/glis/doi/10.18730/BH9GM"
392959	"10.18730/BH9TY"	"https://ssl.fao.org/glis/doi/10.18730/BH9TY"
393017	"10.18730/BRN8G"	"https://ssl.fao.org/glis/doi/10.18730/BRN8G"
393205	"10.18730/BHSVS"	"https://ssl.fao.org/glis/doi/10.18730/BHSVS"
393281	"10.18730/BJHE3"	"https://ssl.fao.org/glis/doi/10.18730/BJHE3"
393298	"10.18730/BJJ3R"	"https://ssl.fao.org/glis/doi/10.18730/BJJ3R"
393392	"10.18730/BJJZF"	"https://ssl.fao.org/glis/doi/10.18730/BJJZF"
393402	"10.18730/BJK8R"	"https://ssl.fao.org/glis/doi/10.18730/BJK8R"
393406	"10.18730/BJKJ$"	"https://ssl.fao.org/glis/doi/10.18730/BJKJ$"
393415	"10.18730/BJKDX"	"https://ssl.fao.org/glis/doi/10.18730/BJKDX"
412348	"10.18730/B1NWG"	"https://ssl.fao.org/glis/doi/10.18730/B1NWG"
412360	"10.18730/B1NQB"	"https://ssl.fao.org/glis/doi/10.18730/B1NQB"
412444	"10.18730/B5VC~"	"https://ssl.fao.org/glis/doi/10.18730/B5VC~"
412450	"10.18730/B60C8"	"https://ssl.fao.org/glis/doi/10.18730/B60C8"
412956	"10.18730/BRNDN"	"https://ssl.fao.org/glis/doi/10.18730/BRNDN"
413235	"10.18730/B4VRM"	"https://ssl.fao.org/glis/doi/10.18730/B4VRM"
413298	"10.18730/BRMK*"	"https://ssl.fao.org/glis/doi/10.18730/BRMK*"
413317	"10.18730/B2B3X"	"https://ssl.fao.org/glis/doi/10.18730/B2B3X"
414940	"10.18730/B2MF~"	"https://ssl.fao.org/glis/doi/10.18730/B2MF~"
415066	"10.18730/B2AD7"	"https://ssl.fao.org/glis/doi/10.18730/B2AD7"
415173	"10.18730/B2MK0"	"https://ssl.fao.org/glis/doi/10.18730/B2MK0"
416019	"10.18730/B33J="	"https://ssl.fao.org/glis/doi/10.18730/B33J="
416227	"10.18730/B1NN9"	"https://ssl.fao.org/glis/doi/10.18730/B1NN9"
416396	"10.18730/B60GC"	"https://ssl.fao.org/glis/doi/10.18730/B60GC"
416773	"10.18730/B1NM8"	"https://ssl.fao.org/glis/doi/10.18730/B1NM8"
418271	"10.18730/B287B"	"https://ssl.fao.org/glis/doi/10.18730/B287B"
418273	"10.18730/B2JKA"	"https://ssl.fao.org/glis/doi/10.18730/B2JKA"
418280	"10.18730/B1WTG"	"https://ssl.fao.org/glis/doi/10.18730/B1WTG"
418347	"10.18730/B2NGX"	"https://ssl.fao.org/glis/doi/10.18730/B2NGX"
418846	"10.18730/B1FK0"	"https://ssl.fao.org/glis/doi/10.18730/B1FK0"
418852	"10.18730/B60A6"	"https://ssl.fao.org/glis/doi/10.18730/B60A6"
419150	"10.18730/BEKB1"	"https://ssl.fao.org/glis/doi/10.18730/BEKB1"
419152	"10.18730/BEK4Z"	"https://ssl.fao.org/glis/doi/10.18730/BEK4Z"
419372	"10.18730/B22VR"	"https://ssl.fao.org/glis/doi/10.18730/B22VR"
419380	"10.18730/B2B7~"	"https://ssl.fao.org/glis/doi/10.18730/B2B7~"
419410	"10.18730/B1QP0"	"https://ssl.fao.org/glis/doi/10.18730/B1QP0"
419525	"10.18730/B32TB"	"https://ssl.fao.org/glis/doi/10.18730/B32TB"
419528	"10.18730/B28TY"	"https://ssl.fao.org/glis/doi/10.18730/B28TY"
